eppo_code,iso3,country,distribution_status,presence_weight,scientific_name,taxonomic_group,biological_class,country_faostat,fao_item_name,harvested_area_ha,production_tonnes,yield_value,crop_importance_score_production,crop_importance_score_area,tomato_importance_score,crop_importance_score_production_log,crop_importance_score_area_log,tomato_importance_score_log,n_hosts_total,n_tomato_host_records,host_breadth_score,n_countries_present,geo_breadth_score,regulatory_weight,iefp_t_production,iefp_t_area,iefp_t_integrated,iefp_t_integrated_log_sensitivity,is_present_positive,index_interpretation_note
COLLAC,PAK,PK,X,,Colletotrichum acutatum sensu lato,,fungus,Pakistan,Tomatoes,65728.4,749874.0,11378.539999999999,0.012177880595005014,0.059908471699781335,0.03604317614739318,0.7542270728514281,0.7976073062712976,0.7759171895613628,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,PRT,PT,B,1.0,Colletotrichum acutatum sensu lato,,fungus,Portugal,Tomatoes,17432.0,1665262.0,95488.74,0.027043692400855666,0.015888481671097857,0.02146608703597676,0.798709731300055,0.7021830960479195,0.7504464136739872,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,0.00020030214423132685,0.00011767982345488967,0.00015899098384310827,0.005558265622961047,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,RUS,RU,C,1.0,Colletotrichum acutatum sensu lato,,fungus,Russian Federation,Tomatoes,77921.4,2869625.836,36869.42,0.04660244358805538,0.0710218411935684,0.058812142390811895,0.82905123244176,0.8098423075069326,0.8194467699743464,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,0.0003451662309548971,0.0005260312411288342,0.0004355987360418657,0.006069324509256108,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,SRB,RS,B,1.0,Colletotrichum acutatum sensu lato,,fungus,Serbia,Tomatoes,7620.6,135349.66999999998,17756.16,0.002198065434770818,0.006945833147244626,0.004571949291007722,0.6587733946064888,0.642694652227457,0.650734023416973,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,1.6280218441303826e-05,5.144509308285521e-05,3.386265576207952e-05,0.004819734608820431,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,SVN,SI,C,1.0,Colletotrichum acutatum sensu lato,,fungus,Slovenia,Tomatoes,218.0,9458.0,43568.68,0.00015359699718560374,0.00019869716637788736,0.00017614708178174555,0.5104163038168377,0.3874737335589974,0.44894501868791753,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,1.137633405518104e-06,1.471672872485426e-06,1.304653139001765e-06,0.003325161688435628,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,SWE,SE,C,1.0,Colletotrichum acutatum sensu lato,,fungus,Sweden,Tomatoes,44.0,17480.0,401830.0,0.00028387349448132305,4.010401523223415e-05,0.0001619887548567786,0.5446577703262827,0.273698663008985,0.4091782166676339,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,2.1025409101772532e-06,2.9703489169430614e-07,1.1997879009357796e-06,0.003030624404257915,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,THA,TH,X,,Colletotrichum acutatum sensu lato,,fungus,Thailand,Tomatoes,6287.6,135453.0,21621.8,0.002199743503888939,0.0057308637766862605,0.0039653036402876,0.6588159426580352,0.6288720504277776,0.6438439965429064,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,TUR,TR,X,,Colletotrichum acutatum sensu lato,,fungus,Türkiye,Tomatoes,169401.4,13443254.6,79400.68000000001,0.21831714304943484,0.15440173468094975,0.1863594388651923,0.9151525499277539,0.8656771469626312,0.8904148484451926,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,TWN,TW,X,,Colletotrichum acutatum sensu lato,,fungus,"China, Taiwan Province of",Tomatoes,3855.8,91694.562,23761.559999999998,0.0014891107402674106,0.00351438777119201,0.00250174925572971,0.637062899180248,0.5937201414787633,0.6153915203295057,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,TZA,TZ,X,,Colletotrichum acutatum sensu lato,,fungus,United Republic of Tanzania,Tomatoes,41954.2,548753.962,13075.2,0.00891171080111048,0.03823936081491359,0.023575535808012034,0.7368175001227091,0.7653282812221234,0.7510728906724162,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,URY,UY,X,,Colletotrichum acutatum sensu lato,,fungus,Uruguay,Tomatoes,467.4,36344.608,77767.22,0.0005902328877868335,0.00042601401635332365,0.0005081234520700786,0.5854677156822722,0.4421356995101454,0.5138017075962088,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,USA,US,X,,Colletotrichum acutatum sensu lato,,fungus,United States of America,Tomatoes,112002.0,10932903.8,97565.98000000001,0.1775492909916554,0.10208477077365202,0.1398170308826537,0.9036280809800535,0.835928469203883,0.8697782750919683,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,VEN,VE,X,,Colletotrichum acutatum sensu lato,,fungus,Venezuela (Bolivarian Republic of),Tomatoes,8499.0,185255.81800000003,21828.96,0.0030085364089620136,0.007746455124062682,0.005377495766512348,0.6762732662278463,0.6505374822709281,0.6634053742493873,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,VUT,VU,X,,Colletotrichum acutatum sensu lato,,fungus,Vanuatu,Tomatoes,50.0,500.6666666666667,10013.333333333334,8.130777816761008e-06,4.557274458208426e-05,2.6851761199422634e-05,0.34667747109515173,0.28269788082158936,0.31468767595837055,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,ZAF,ZA,X,,Colletotrichum acutatum sensu lato,,fungus,South Africa,Tomatoes,8089.2,528746.0,65410.27999999999,0.008586783450401696,0.00737294090946792,0.007979862179934807,0.7347466718648807,0.6469847131635152,0.690865692514198,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLAC,ZWE,ZW,X,,Colletotrichum acutatum sensu lato,,fungus,Zimbabwe,Tomatoes,17501.8,419308.862,25622.9,0.00680953500703243,0.015952101222534446,0.011380818114783437,0.7218172261026272,0.702470401327505,0.7121438137150662,23.0,1.0,0.023983315954118872,21.0,0.3088235294117647,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,AUS,AU,B | X,1.0,Colletotrichum fructicola,,fungus,Australia,Tomatoes,4957.8,394038.08999999997,79524.26000000001,0.006399140135414535,0.004518811061781147,0.005458975598597841,0.7183515275863747,0.6117904529896573,0.665070990288016,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,5.828818684346798e-05,4.116073377136112e-05,4.972446030741455e-05,0.006057967371512628,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,BRA,BR,B | X,1.0,Colletotrichum fructicola,,fungus,Brazil,Tomatoes,55568.2,3965727.4,71351.28,0.06440302604109449,0.05064790770972349,0.05752546687540899,0.8470882112976056,0.7855340742554174,0.8163111427765115,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,0.0005866312560327874,0.00046133928080070773,0.0005239852684167476,0.0074355765627376535,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,CAN,CA,X,,Colletotrichum fructicola,,fungus,Canada,Tomatoes,6170.4,526176.8,85265.18000000001,0.008545059893077817,0.005624041263385854,0.007084550578231836,0.7344750988300881,0.6275194152532834,0.6809972570416858,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,CHN,CN,B | X,1.0,Colletotrichum fructicola,,fungus,China,Tomatoes,2190435.4,123061709.666,56183.79,1.0,1.0,1.0,1.0,1.0,1.0,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,0.009108752990247194,0.009108752990247194,0.009108752990247194,0.009108752990247194,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,DEU,DE,D,1.0,Colletotrichum fructicola,,fungus,Germany,Tomatoes,384.0,103032.0,268438.32,0.0016732296271967778,0.00034999867839040713,0.0010116141527935925,0.6435624910410441,0.4280376170833129,0.5358000540621786,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,1.5241035370098848e-05,3.1880515083711875e-06,9.214543439235019e-06,0.004880470344613477,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,FRA,FR,X,,Colletotrichum fructicola,,fungus,France,Tomatoes,6068.0,697884.0,115031.46,0.011333568067654672,0.005530708282481746,0.008432138175068209,0.750220994775226,0.6263163954481324,0.6882686951116792,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,GHA,GH,X,,Colletotrichum fructicola,,fungus,Ghana,Tomatoes,48318.8,380511.31799999997,7875.039999999999,0.00617946667793787,0.04404040661825626,0.025109936648097065,0.7164039379464419,0.7754833539105433,0.7459436459284926,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,IDN,ID,X,,Colletotrichum fructicola,,fungus,Indonesia,Tomatoes,60064.8,1132943.058,18870.16,0.01839888472098491,0.0547463557754795,0.036572620248232206,0.7772351619615411,0.7911287162066442,0.7841819390840926,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,IND,IN,X,,Colletotrichum fructicola,,fungus,India,Tomatoes,841798.6,20834644.6,24752.6,0.33835259547359425,0.7672614517471222,0.5528070236103583,0.9395807800984224,0.9809517468835228,0.9602662634909727,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,IRN,IR,X,,Colletotrichum fructicola,,fungus,Iran (Islamic Republic of),Tomatoes,79149.6,3544692.5880000005,44891.06,0.05756546177446253,0.07214129009148273,0.06485337593297263,0.8408304553771936,0.8109667434116623,0.8258985993944279,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,ISR,IL,X,,Colletotrichum fructicola,,fungus,Israel,Tomatoes,4887.2,328436.0,67194.16,0.005333768594591981,0.004454462346431244,0.004894115470511612,0.7081983627184615,0.6107594343811117,0.6594788985497866,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,ITA,IT,X,,Colletotrichum fructicola,,fungus,Italy,Tomatoes,100250.0,6213584.0,61989.119999999995,0.10090799790235912,0.09137335288707894,0.09614067539471903,0.8721246532429966,0.8279584645273533,0.850041558885175,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,JPN,JP,B | X,1.0,Colletotrichum fructicola,,fungus,Japan,Tomatoes,11100.0,696620.0,62754.48,0.011313040830982796,0.010117149297222705,0.010715095064102752,0.7501199215366877,0.6697325296401049,0.7099262255883962,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,0.00010304769449800315,9.215461391385462e-05,9.76011542059289e-05,0.006466542630183208,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,KOR,KR,X,,Colletotrichum fructicola,,fungus,Republic of Korea,Tomatoes,5630.2,350035.234,62194.94,0.005684538047320803,0.005131673330921016,0.0054081056891209095,0.7117494535851034,0.6209331574389151,0.6663413055120093,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,MEX,MX,X,,Colletotrichum fructicola,,fungus,Mexico,Tomatoes,88381.8,4263483.324,48260.6,0.06923855319489285,0.0805560239420971,0.07489728856849498,0.851124675734142,0.8188991011756829,0.8350118884549125,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,MUS,MU,X,,Colletotrichum fructicola,,fungus,Mauritius,Tomatoes,597.4,15044.439999999999,25504.760000000002,0.0002443202377182263,0.0005445031522667427,0.0003944116949924845,0.5362923967512897,0.4597466312583727,0.4980195140048312,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,MYS,MY,X,,Colletotrichum fructicola,,fungus,Malaysia,Tomatoes,2178.0,204223.694,93895.16,0.003316572864511694,0.0019851487539955903,0.002650860809253642,0.6817080832312515,0.5526673268471508,0.6171877050392012,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,NGA,NG,X,,Colletotrichum fructicola,,fungus,Nigeria,Tomatoes,910056.4,3607373.3439999996,3995.9,0.0585833911361588,0.8294753574498221,0.4440293742929905,0.8418077445564283,0.9865574726521754,0.9141826086043019,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,NZL,NZ,X,,Colletotrichum fructicola,,fungus,New Zealand,Tomatoes,435.8,51398.490000000005,118064.38,0.0008347064626638066,0.00039721204177744644,0.0006159592522206266,0.6047896854088771,0.4371136920948984,0.5209516887518878,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,PAN,PA,X,,Colletotrichum fructicola,,fungus,Panama,Tomatoes,681.4,22177.8,32553.579999999998,0.00036016530811830015,0.0006210653631646443,0.0004906153356414722,0.5579285680310139,0.4691911558388732,0.5135598619349435,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,PER,PE,X,,Colletotrichum fructicola,,fungus,Peru,Tomatoes,5347.0,230072.7,42966.68,0.0037363581998714587,0.0048735493056080905,0.004304953752739774,0.6883528328308488,0.6172231293516143,0.6527879810912316,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,PHL,PH,X,,Colletotrichum fructicola,,fungus,Philippines,Tomatoes,15548.2,218742.69,14103.179999999998,0.0035523599429373434,0.01417148294622325,0.008861921444580296,0.6855372891315911,0.6939609271992461,0.6897491081654186,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,PRI,PR,X,,Colletotrichum fructicola,,fungus,Puerto Rico,Tomatoes,338.4,19674.174,58120.240000000005,0.00031950666615638385,0.00030843633533154626,0.0003139715007439651,0.5512503447991436,0.41897362906769997,0.4851119869334218,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,THA,TH,X,,Colletotrichum fructicola,,fungus,Thailand,Tomatoes,6287.6,135453.0,21621.8,0.002199743503888939,0.0057308637766862605,0.0039653036402876,0.6588159426580352,0.6288720504277776,0.6438439965429064,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,TWN,TW,X,,Colletotrichum fructicola,,fungus,"China, Taiwan Province of",Tomatoes,3855.8,91694.562,23761.559999999998,0.0014891107402674106,0.00351438777119201,0.00250174925572971,0.637062899180248,0.5937201414787633,0.6153915203295057,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,URY,UY,X,,Colletotrichum fructicola,,fungus,Uruguay,Tomatoes,467.4,36344.608,77767.22,0.0005902328877868335,0.00042601401635332365,0.0005081234520700786,0.5854677156822722,0.4421356995101454,0.5138017075962088,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,USA,US,B | X,1.0,Colletotrichum fructicola,,fungus,United States of America,Tomatoes,112002.0,10932903.8,97565.98000000001,0.1775492909916554,0.10208477077365202,0.1398170308826537,0.9036280809800535,0.835928469203883,0.8697782750919683,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,0.0016172526352365103,0.0009298649610432022,0.001273558798139856,0.007922595464096013,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
COLLFC,ZAF,ZA,X,,Colletotrichum fructicola,,fungus,South Africa,Tomatoes,8089.2,528746.0,65410.27999999999,0.008586783450401696,0.00737294090946792,0.007979862179934807,0.7347466718648807,0.6469847131635152,0.690865692514198,132.0,1.0,0.13764337851929093,6.0,0.08823529411764706,0.75,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,ARG,AR,X,,Clavibacter michiganensis,,bacteria,Argentina,Tomatoes,18934.2,1358764.696,71723.56,0.022066206088751292,0.017257669209321997,0.019661937649036645,0.7873689257708786,0.7081261739105332,0.7477475498407059,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,ARM,AM,X,,Clavibacter michiganensis,,bacteria,Armenia,Tomatoes,4270.4,184367.82,43265.1,0.002994115408083728,0.0038922769692666523,0.00344319618867519,0.6760053740013783,0.6010613960862494,0.6385333850438139,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,AUS,AU,A | X,1.0,Clavibacter michiganensis,,bacteria,Australia,Tomatoes,4957.8,394038.08999999997,79524.26000000001,0.006399140135414535,0.004518811061781147,0.005458975598597841,0.7183515275863747,0.6117904529896573,0.665070990288016,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,0.0001760420996585548,0.00012431373128926235,0.00015017791547390855,0.01829628529376036,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,AUT,AT,E,0.0,Clavibacter michiganensis,,bacteria,Austria,Tomatoes,200.0,58094.0,290470.0,0.0009434408917847816,0.00018229097832833703,0.0005628659350565593,0.6116168907061548,0.3813071074111264,0.4964619990586406,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,AZE,AZ,X,,Clavibacter michiganensis,,bacteria,Azerbaijan,Tomatoes,18845.8,825045.412,44058.659999999996,0.013398656991431517,0.017177096596900872,0.015287876794166193,0.759553467263888,0.707789719355142,0.733671593309515,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,BEL,BE,C,1.0,Clavibacter michiganensis,,bacteria,Belgium,Tomatoes,622.0,293306.0,472009.4,0.004763260822216187,0.0005669249426011282,0.0026650928824086574,0.7018911318625037,0.4626432692664342,0.5822672005644689,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,0.00013103861122271726,1.559626061194909e-05,7.331743591733317e-05,0.016018330335101777,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,BGR,BG,B,1.0,Clavibacter michiganensis,,bacteria,Bulgaria,Tomatoes,3198.0,120492.0,37742.840000000004,0.0019567783236294953,0.0029148327434701093,0.0024358055335498025,0.6522904196789613,0.5802748910651158,0.6162826553720385,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,5.38315081977445e-05,8.018784796947457e-05,6.700967808360953e-05,0.016954104823306095,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,BLR,BY,X,,Clavibacter michiganensis,,bacteria,Belarus,Tomatoes,6869.0,321138.052,46706.219999999994,0.005215250631130712,0.006260783650686736,0.005738017140908724,0.7069455146473218,0.6352298450477523,0.671087679847537,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,BLZ,BZ,X,,Clavibacter michiganensis,,bacteria,Belize,Tomatoes,60.4,1341.0,22480.72,2.177770915900768e-05,5.505187545515779e-05,3.841479230708274e-05,0.40153873902310544,0.2960413669375355,0.3487900529803205,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,BRA,BR,X,,Clavibacter michiganensis,,bacteria,Brazil,Tomatoes,55568.2,3965727.4,71351.28,0.06440302604109449,0.05064790770972349,0.05752546687540899,0.8470882112976056,0.7855340742554174,0.8163111427765115,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,CAN,CA,A | X,1.0,Clavibacter michiganensis,,bacteria,Canada,Tomatoes,6170.4,526176.8,85265.18000000001,0.008545059893077817,0.005624041263385854,0.007084550578231836,0.7344750988300881,0.6275194152532834,0.6809972570416858,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,0.00023507694056587136,0.0001547189171703708,0.0001948979288681211,0.018734421258860087,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,CHE,CH,A,1.0,Clavibacter michiganensis,,bacteria,Switzerland,Tomatoes,178.6,36543.8,204973.02,0.0005934677464317263,0.00016278584364720497,0.00037812679503946564,0.5857724434061744,0.3732131374706048,0.4794927904383896,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,1.6326460422905554e-05,4.478283191791168e-06,1.040237180734836e-05,0.013190978133571594,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,CHL,CL,B,1.0,Clavibacter michiganensis,,bacteria,Chile,Tomatoes,11961.6,818021.918,68365.7,0.013284596134151847,0.010902458831861183,0.012093527483006515,0.7590768065626174,0.6751070417554872,0.7170919241590523,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,0.00036546288205649896,0.000299929631729727,0.000332696256893113,0.019727395447790893,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,CHN,CN,X,,Clavibacter michiganensis,,bacteria,China,Tomatoes,2190435.4,123061709.666,56183.79,1.0,1.0,1.0,1.0,1.0,1.0,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,COD,CD,K,0.0,Clavibacter michiganensis,,bacteria,Democratic Republic of the Congo,Tomatoes,6722.8,50942.748,7578.660000000001,0.0008273052570504252,0.006127528945528721,0.003477417101289573,0.6042931249348973,0.6336832324583372,0.6189881786966173,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,0.0,0.0,0.0,0.0,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,COL,CO,X,,Clavibacter michiganensis,,bacteria,Colombia,Tomatoes,17423.2,871160.9820000001,50064.9,0.014147569348748341,0.01588046086805141,0.015014015108399876,0.7625858553861421,0.7021467925491826,0.7323663239676623,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,CRI,CR,X,,Clavibacter michiganensis,,bacteria,Costa Rica,Tomatoes,1091.2,57130.02,52380.14,0.0009277859506400387,0.000994579577759407,0.0009611827641997228,0.6106839866736069,0.5030080739283037,0.5568460303009553,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,CUB,CU,X,,Clavibacter michiganensis,,bacteria,Cuba,Tomatoes,32296.4,249144.22000000003,8147.219999999999,0.004046077823868624,0.029436711762416523,0.016741394793142572,0.6927929063842435,0.7465181413663884,0.719655523875316,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,,,,,False,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,CYP,CY,B,1.0,Clavibacter michiganensis,,bacteria,Cyprus,Tomatoes,262.0,14068.0,53808.259999999995,0.0002284629473892021,0.00023880118161012152,0.0002336320644996618,0.5325512098327595,0.4006373333032731,0.4665942715680163,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,6.285078323256893e-06,6.569485981239004e-06,6.4272821522479485e-06,0.012836136342897337,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,CZE,CZ,C,1.0,Clavibacter michiganensis,,bacteria,Czechia,Tomatoes,166.0,13864.0,117689.76000000001,0.00022515000729342465,0.00015130151201251974,0.00018822575965297218,0.5317368541427571,0.3679832576465802,0.4498600558946686,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,6.193938432871309e-06,4.162346079716316e-06,5.1781422562938124e-06,0.01237577348149168,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
CORBMI,DEU,DE,B,1.0,Clavibacter michiganensis,,bacteria,Germany,Tomatoes,384.0,103032.0,268438.32,0.0016732296271967778,0.00034999867839040713,0.0010116141527935925,0.6435624910410441,0.4280376170833129,0.5358000540621786,46.0,1.0,0.047966631908237745,39.0,0.5735294117647058,1.0,4.603100581474298e-05,9.628559606090755e-06,2.782978271041687e-05,0.01474000639433767,True,"IEFP-T exploratorio; nao representa incidencia, severidade ou risco biologico absoluto"
