queried_on,source_endpoint,queried_eppo_code,service,continent_id,continent_name,country_iso,country_name,qlist,qlist_label,year_add,year_delete,year_transient,empty_response,eppo_code,regulated_status,regulatory_code,source_regulatory_column,regulated_status_clean,regulatory_weight_raw
2026-05-06T14:11:45.718700,/taxons/taxon/PHYPMA/categorization,PHYPMA,categorization,2.0,Asia,KR,"Korea, Republic of",X,Quarantine pest,2018.0,,,,PHYPMA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:45.718700,/taxons/taxon/PHYPMA/categorization,PHYPMA,categorization,1.0,Europe,GE,Georgia,1,A1 list,2018.0,,,,PHYPMA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:45.718700,/taxons/taxon/PHYPMA/categorization,PHYPMA,categorization,1.0,Europe,MD,"Moldova, Republic of",X,Quarantine pest,2017.0,,,,PHYPMA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:45.718700,/taxons/taxon/PHYPMA/categorization,PHYPMA,categorization,1.0,Europe,NO,Norway,X,Quarantine pest,2012.0,,,,PHYPMA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:45.718700,/taxons/taxon/PHYPMA/categorization,PHYPMA,categorization,1.0,Europe,RS,Serbia,2,A2 list,2015.0,,,,PHYPMA,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:45.718700,/taxons/taxon/PHYPMA/categorization,PHYPMA,categorization,1.0,Europe,CH,Switzerland,R,Regulated non-quarantine pest,2019.0,,,,PHYPMA,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:45.718700,/taxons/taxon/PHYPMA/categorization,PHYPMA,categorization,1.0,Europe,TR,Türkiye,2,A2 list,2016.0,,,,PHYPMA,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:45.718700,/taxons/taxon/PHYPMA/categorization,PHYPMA,categorization,1.0,Europe,GB,United Kingdom,1,A1 list,2020.0,,,,PHYPMA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:45.718700,/taxons/taxon/PHYPMA/categorization,PHYPMA,categorization,6.0,RPPO/EU,9D,COSAVE,1,A1 list,2024.0,,,,PHYPMA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:45.718700,/taxons/taxon/PHYPMA/categorization,PHYPMA,categorization,6.0,RPPO/EU,9M,EAEU,2,A2 list,2016.0,,,,PHYPMA,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:45.718700,/taxons/taxon/PHYPMA/categorization,PHYPMA,categorization,6.0,RPPO/EU,9A,EPPO,2,A2 list,1975.0,,,,PHYPMA,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:45.718700,/taxons/taxon/PHYPMA/categorization,PHYPMA,categorization,6.0,RPPO/EU,9L,EU,Q,RNQP ((EU) 2019/2072 Annex IV),2019.0,,,,PHYPMA,RNQP ((EU) 2019/2072 Annex IV),Q,qlist_label,rnqp ((eu) 2019/2072 annex iv),0.85
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,3.0,Africa,EG,Egypt,1,A1 list,2018.0,,,,PHYPSO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,3.0,Africa,MA,Morocco,X,Quarantine pest,2018.0,,,,PHYPSO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,3.0,Africa,TN,Tunisia,X,Quarantine pest,2012.0,,,,PHYPSO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,4.0,America,AR,Argentina,1,A1 list,2019.0,,,,PHYPSO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,4.0,America,CA,Canada,X,Quarantine pest,2019.0,,,,PHYPSO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,PHYPSO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,4.0,America,PY,Paraguay,1,A1 list,1995.0,,,,PHYPSO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,4.0,America,US,United States of America,X,Quarantine pest,2000.0,,,,PHYPSO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,2.0,Asia,BH,Bahrain,1,A1 list,2003.0,,,,PHYPSO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,2.0,Asia,IR,"Iran, Islamic Republic of",1,A1 list,2018.0,,,,PHYPSO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,2.0,Asia,IL,Israel,X,Quarantine pest,2009.0,,,,PHYPSO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,2.0,Asia,JO,Jordan,1,A1 list,2013.0,,,,PHYPSO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,1.0,Europe,NO,Norway,X,Quarantine pest,2012.0,,,,PHYPSO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,1.0,Europe,RS,Serbia,1,A1 list,2015.0,,,,PHYPSO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,1.0,Europe,CH,Switzerland,R,Regulated non-quarantine pest,2019.0,,,,PHYPSO,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,1.0,Europe,TR,Türkiye,2,A2 list,2016.0,,,,PHYPSO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,1.0,Europe,GB,United Kingdom,1,A1 list,2020.0,,,,PHYPSO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,6.0,RPPO/EU,9A,EPPO,2,A2 list,1975.0,,,,PHYPSO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:46.090104,/taxons/taxon/PHYPSO/categorization,PHYPSO,categorization,6.0,RPPO/EU,9L,EU,Q,RNQP ((EU) 2019/2072 Annex IV),2019.0,,,,PHYPSO,RNQP ((EU) 2019/2072 Annex IV),Q,qlist_label,rnqp ((eu) 2019/2072 annex iv),0.85
2026-05-06T14:11:46.458608,/taxons/taxon/PHYPTR/categorization,PHYPTR,categorization,4.0,America,AR,Argentina,1,A1 list,2019.0,,,,PHYPTR,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:46.458608,/taxons/taxon/PHYPTR/categorization,PHYPTR,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,PHYPTR,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:46.458608,/taxons/taxon/PHYPTR/categorization,PHYPTR,categorization,4.0,America,US,United States of America,X,Quarantine pest,2000.0,,,,PHYPTR,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:46.458608,/taxons/taxon/PHYPTR/categorization,PHYPTR,categorization,2.0,Asia,CN,China,X,Quarantine pest,2021.0,,,,PHYPTR,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:46.458608,/taxons/taxon/PHYPTR/categorization,PHYPTR,categorization,2.0,Asia,IL,Israel,X,Quarantine pest,2009.0,,,,PHYPTR,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:46.458608,/taxons/taxon/PHYPTR/categorization,PHYPTR,categorization,6.0,RPPO/EU,9E,IAPSC,1,A1 list,1989.0,,,,PHYPTR,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:46.829767,/taxons/taxon/PHYTCP/categorization,PHYTCP,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,PHYTCP,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:46.829767,/taxons/taxon/PHYTCP/categorization,PHYTCP,categorization,2.0,Asia,BH,Bahrain,2,A2 list,2003.0,,,,PHYTCP,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:46.829767,/taxons/taxon/PHYTCP/categorization,PHYTCP,categorization,6.0,RPPO/EU,9E,IAPSC,1,A1 list,1989.0,,,,PHYTCP,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:47.197370,/taxons/taxon/PHYTCR/categorization,PHYTCR,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,PHYTCR,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:47.197370,/taxons/taxon/PHYTCR/categorization,PHYTCR,categorization,1.0,Europe,CH,Switzerland,R,Regulated non-quarantine pest,2019.0,,,,PHYTCR,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:47.197370,/taxons/taxon/PHYTCR/categorization,PHYTCR,categorization,1.0,Europe,GB,United Kingdom,R,Regulated non-quarantine pest,2020.0,,,,PHYTCR,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:47.197370,/taxons/taxon/PHYTCR/categorization,PHYTCR,categorization,6.0,RPPO/EU,9L,EU,Q,RNQP ((EU) 2019/2072 Annex IV),2019.0,,,,PHYTCR,RNQP ((EU) 2019/2072 Annex IV),Q,qlist_label,rnqp ((eu) 2019/2072 annex iv),0.85
2026-05-06T14:11:47.565081,/taxons/taxon/PHYTNP/categorization,PHYTNP,categorization,3.0,Africa,EG,Egypt,R,Regulated non-quarantine pest,2018.0,,,,PHYTNP,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:47.565081,/taxons/taxon/PHYTNP/categorization,PHYTNP,categorization,3.0,Africa,GN,Guinea,R,Regulated non-quarantine pest,2022.0,,,,PHYTNP,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:47.565081,/taxons/taxon/PHYTNP/categorization,PHYTNP,categorization,1.0,Europe,CH,Switzerland,R,Regulated non-quarantine pest,2019.0,,,,PHYTNP,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:47.565081,/taxons/taxon/PHYTNP/categorization,PHYTNP,categorization,1.0,Europe,GB,United Kingdom,R,Regulated non-quarantine pest,2020.0,,,,PHYTNP,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:47.565081,/taxons/taxon/PHYTNP/categorization,PHYTNP,categorization,6.0,RPPO/EU,9L,EU,Q,RNQP ((EU) 2019/2072 Annex IV),2019.0,,,,PHYTNP,RNQP ((EU) 2019/2072 Annex IV),Q,qlist_label,rnqp ((eu) 2019/2072 annex iv),0.85
2026-05-06T14:11:47.934600,/taxons/taxon/PHYVV0/categorization,PHYVV0,categorization,6.0,RPPO/EU,9A,EPPO,A,Alert list (formerly),2000.0,2001.0,,,PHYVV0,Alert list (formerly),A,qlist_label,alert list (formerly),1.0
2026-05-06T14:11:48.666486,/taxons/taxon/PLRV00/categorization,PLRV00,categorization,4.0,America,AR,Argentina,2,A2 list,2019.0,,,,PLRV00,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:48.666486,/taxons/taxon/PLRV00/categorization,PLRV00,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,PLRV00,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:48.666486,/taxons/taxon/PLRV00/categorization,PLRV00,categorization,2.0,Asia,BH,Bahrain,2,A2 list,2003.0,,,,PLRV00,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:48.666486,/taxons/taxon/PLRV00/categorization,PLRV00,categorization,2.0,Asia,JO,Jordan,2,A2 list,2013.0,,,,PLRV00,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:48.666486,/taxons/taxon/PLRV00/categorization,PLRV00,categorization,1.0,Europe,MD,"Moldova, Republic of",X,Quarantine pest,2017.0,,,,PLRV00,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:48.666486,/taxons/taxon/PLRV00/categorization,PLRV00,categorization,1.0,Europe,NO,Norway,X,Quarantine pest,2012.0,,,,PLRV00,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:48.666486,/taxons/taxon/PLRV00/categorization,PLRV00,categorization,1.0,Europe,RS,Serbia,1,A1 list,2015.0,,,,PLRV00,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:48.666486,/taxons/taxon/PLRV00/categorization,PLRV00,categorization,1.0,Europe,CH,Switzerland,R,Regulated non-quarantine pest,2019.0,,,,PLRV00,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:48.666486,/taxons/taxon/PLRV00/categorization,PLRV00,categorization,1.0,Europe,TR,Türkiye,2,A2 list,2016.0,,,,PLRV00,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:48.666486,/taxons/taxon/PLRV00/categorization,PLRV00,categorization,1.0,Europe,GB,United Kingdom,1,A1 list,2020.0,,,,PLRV00,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:48.666486,/taxons/taxon/PLRV00/categorization,PLRV00,categorization,6.0,RPPO/EU,9L,EU,N,Quarantine pest ((EU) 2019/2072 Annex II A),2019.0,,,,PLRV00,Quarantine pest ((EU) 2019/2072 Annex II A),N,qlist_label,quarantine pest ((eu) 2019/2072 annex ii a),1.0
2026-05-06T14:11:48.666486,/taxons/taxon/PLRV00/categorization,PLRV00,categorization,6.0,RPPO/EU,9L,EU,Q,RNQP ((EU) 2019/2072 Annex IV),2019.0,,,,PLRV00,RNQP ((EU) 2019/2072 Annex IV),Q,qlist_label,rnqp ((eu) 2019/2072 annex iv),0.85
2026-05-06T14:11:50.495144,/taxons/taxon/POTRSV/categorization,POTRSV,categorization,,,,,,,,,,True,POTRSV,,,qlist_label,,
2026-05-06T14:11:54.553106,/taxons/taxon/PSDMCI/categorization,PSDMCI,categorization,3.0,Africa,EG,Egypt,1,A1 list,2018.0,,,,PSDMCI,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:54.553106,/taxons/taxon/PSDMCI/categorization,PSDMCI,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,PSDMCI,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:54.553106,/taxons/taxon/PSDMCI/categorization,PSDMCI,categorization,2.0,Asia,JO,Jordan,2,A2 list,2013.0,,,,PSDMCI,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:54.918927,/taxons/taxon/PSDMS1/categorization,PSDMS1,categorization,,,,,,,,,,True,PSDMS1,,,qlist_label,,
2026-05-06T14:11:55.289117,/taxons/taxon/PSDMS3/categorization,PSDMS3,categorization,3.0,Africa,EG,Egypt,1,A1 list,2018.0,,,,PSDMS3,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:55.289117,/taxons/taxon/PSDMS3/categorization,PSDMS3,categorization,4.0,America,CA,Canada,X,Quarantine pest,2019.0,,,,PSDMS3,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:55.289117,/taxons/taxon/PSDMS3/categorization,PSDMS3,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,PSDMS3,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,3.0,Africa,EG,Egypt,1,A1 list,2018.0,,,,PSTVD0,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,3.0,Africa,GN,Guinea,1,A1 list,2022.0,,,,PSTVD0,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,3.0,Africa,MA,Morocco,X,Quarantine pest,2018.0,,,,PSTVD0,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,3.0,Africa,TN,Tunisia,X,Quarantine pest,2012.0,,,,PSTVD0,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,4.0,America,AR,Argentina,1,A1 list,2019.0,,,,PSTVD0,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,4.0,America,BR,Brazil,1,A1 list,2018.0,,,,PSTVD0,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,4.0,America,CA,Canada,X,Quarantine pest,2019.0,,,,PSTVD0,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,4.0,America,CL,Chile,1,A1 list,2019.0,,,,PSTVD0,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,PSTVD0,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,4.0,America,US,United States of America,X,Quarantine pest,1989.0,,,,PSTVD0,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,4.0,America,UY,Uruguay,1,A1 list,1995.0,,,,PSTVD0,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,2.0,Asia,BH,Bahrain,1,A1 list,2003.0,,,,PSTVD0,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,2.0,Asia,CN,China,X,Quarantine pest,2021.0,,,,PSTVD0,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,2.0,Asia,IR,"Iran, Islamic Republic of",1,A1 list,2018.0,,,,PSTVD0,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,2.0,Asia,IL,Israel,X,Quarantine pest,2009.0,,,,PSTVD0,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,2.0,Asia,JO,Jordan,1,A1 list,2013.0,,,,PSTVD0,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,2.0,Asia,KZ,Kazakhstan,1,A1 list,2017.0,,,,PSTVD0,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,2.0,Asia,KR,"Korea, Republic of",X,Quarantine pest,2018.0,,,,PSTVD0,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,1.0,Europe,AZ,Azerbaijan,1,A1 list,2024.0,,,,PSTVD0,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,1.0,Europe,GE,Georgia,1,A1 list,2018.0,,,,PSTVD0,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,1.0,Europe,MD,"Moldova, Republic of",X,Quarantine pest,2017.0,,,,PSTVD0,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,1.0,Europe,NO,Norway,X,Quarantine pest,2012.0,,,,PSTVD0,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,1.0,Europe,RU,Russian Federation,2,A2 list,2014.0,,,,PSTVD0,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,1.0,Europe,RS,Serbia,1,A1 list,2015.0,,,,PSTVD0,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,1.0,Europe,CH,Switzerland,R,Regulated non-quarantine pest,2019.0,,,,PSTVD0,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,1.0,Europe,TR,Türkiye,2,A2 list,2016.0,,,,PSTVD0,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,1.0,Europe,UA,Ukraine,R,Regulated non-quarantine pest,2019.0,,,,PSTVD0,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,1.0,Europe,GB,United Kingdom,R,Regulated non-quarantine pest,2020.0,,,,PSTVD0,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,6.0,RPPO/EU,9D,COSAVE,2,A2 list,2018.0,,,,PSTVD0,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,6.0,RPPO/EU,9M,EAEU,2,A2 list,2016.0,,,,PSTVD0,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,6.0,RPPO/EU,9A,EPPO,2,A2 list,1975.0,,,,PSTVD0,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,6.0,RPPO/EU,9L,EU,Q,RNQP ((EU) 2019/2072 Annex IV),2019.0,,,,PSTVD0,RNQP ((EU) 2019/2072 Annex IV),Q,qlist_label,rnqp ((eu) 2019/2072 annex iv),0.85
2026-05-06T14:11:56.389748,/taxons/taxon/PSTVD0/categorization,PSTVD0,categorization,6.0,RPPO/EU,9L,EU,F,Emergency measures (formerly),2007.0,2015.0,,,PSTVD0,Emergency measures (formerly),F,qlist_label,emergency measures (formerly),0.75
2026-05-06T14:11:57.121809,/taxons/taxon/PVH000/categorization,PVH000,categorization,1.0,Europe,CH,Switzerland,1,A1 list,2022.0,,,,PVH000,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:57.121809,/taxons/taxon/PVH000/categorization,PVH000,categorization,6.0,RPPO/EU,9L,EU,N,Quarantine pest ((EU) 2019/2072 Annex II A),2021.0,,,,PVH000,Quarantine pest ((EU) 2019/2072 Annex II A),N,qlist_label,quarantine pest ((eu) 2019/2072 annex ii a),1.0
2026-05-06T14:11:57.488022,/taxons/taxon/PVS000/categorization,PVS000,categorization,4.0,America,AR,Argentina,1,A1 list,2019.0,,,,PVS000,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:57.488022,/taxons/taxon/PVS000/categorization,PVS000,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,PVS000,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:57.488022,/taxons/taxon/PVS000/categorization,PVS000,categorization,2.0,Asia,JO,Jordan,1,A1 list,2013.0,,,,PVS000,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:57.488022,/taxons/taxon/PVS000/categorization,PVS000,categorization,1.0,Europe,MD,"Moldova, Republic of",X,Quarantine pest,2017.0,,,,PVS000,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:57.488022,/taxons/taxon/PVS000/categorization,PVS000,categorization,1.0,Europe,NO,Norway,X,Quarantine pest,2012.0,,,,PVS000,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:57.488022,/taxons/taxon/PVS000/categorization,PVS000,categorization,1.0,Europe,RS,Serbia,1,A1 list,2015.0,,,,PVS000,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:57.488022,/taxons/taxon/PVS000/categorization,PVS000,categorization,1.0,Europe,CH,Switzerland,1,A1 list,2019.0,,,,PVS000,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:57.488022,/taxons/taxon/PVS000/categorization,PVS000,categorization,1.0,Europe,GB,United Kingdom,1,A1 list,2020.0,,,,PVS000,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:57.488022,/taxons/taxon/PVS000/categorization,PVS000,categorization,6.0,RPPO/EU,9L,EU,N,Quarantine pest ((EU) 2019/2072 Annex II A),2019.0,,,,PVS000,Quarantine pest ((EU) 2019/2072 Annex II A),N,qlist_label,quarantine pest ((eu) 2019/2072 annex ii a),1.0
2026-05-06T14:11:57.488022,/taxons/taxon/PVS000/categorization,PVS000,categorization,6.0,RPPO/EU,9L,EU,Q,RNQP ((EU) 2019/2072 Annex IV),2019.0,,,,PVS000,RNQP ((EU) 2019/2072 Annex IV),Q,qlist_label,rnqp ((eu) 2019/2072 annex iv),0.85
2026-05-06T14:11:57.854133,/taxons/taxon/PVX000/categorization,PVX000,categorization,4.0,America,AR,Argentina,2,A2 list,2019.0,,,,PVX000,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:57.854133,/taxons/taxon/PVX000/categorization,PVX000,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,PVX000,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:57.854133,/taxons/taxon/PVX000/categorization,PVX000,categorization,2.0,Asia,BH,Bahrain,2,A2 list,2003.0,,,,PVX000,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:57.854133,/taxons/taxon/PVX000/categorization,PVX000,categorization,2.0,Asia,JO,Jordan,2,A2 list,2013.0,,,,PVX000,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:57.854133,/taxons/taxon/PVX000/categorization,PVX000,categorization,1.0,Europe,MD,"Moldova, Republic of",X,Quarantine pest,2017.0,,,,PVX000,Quarantine pest,X,qlist_label,quarantine pest,1.0
