queried_on,source_endpoint,queried_eppo_code,service,country_iso,state_id,peststatus,yr_situation,yr_introd,yr_erad,empty_response,eppo_code,country,distribution_status,source_distribution_country_column,country_codigo_eppo,registro_geografico_historico_territorial,registro_sem_pais_valido,iso3,usar_na_integracao_faostat,decisao_integracao_geografica,distribution_status_clean,presence_class,presence_weight
2026-05-06T14:10:25.108583,/taxons/taxon/PSDMS1/distribution,PSDMS1,distribution,CI,,X,2012.0,,,,PSDMS1,CI,X,country_iso,CI,False,False,CIV,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.108583,/taxons/taxon/PSDMS1/distribution,PSDMS1,distribution,IR,,X,2013.0,,,,PSDMS1,IR,X,country_iso,IR,False,False,IRN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.108583,/taxons/taxon/PSDMS1/distribution,PSDMS1,distribution,TW,,X,2015.0,,,,PSDMS1,TW,X,country_iso,TW,False,False,TWN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.108583,/taxons/taxon/PSDMS1/distribution,PSDMS1,distribution,GF,,X,2014.0,,,,PSDMS1,GF,X,country_iso,GF,False,False,GUF,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.108583,/taxons/taxon/PSDMS1/distribution,PSDMS1,distribution,MM,,X,2015.0,,,,PSDMS1,MM,X,country_iso,MM,False,False,MMR,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.108583,/taxons/taxon/PSDMS1/distribution,PSDMS1,distribution,CH,,E,2018.0,2016,2018,,PSDMS1,CH,E,country_iso,CH,False,False,CHE,True,pais_com_iso3_valido_integravel,e,absent,0.0
2026-05-06T14:10:25.108583,/taxons/taxon/PSDMS1/distribution,PSDMS1,distribution,NL,,E,2018.0,,,,PSDMS1,NL,E,country_iso,NL,False,False,NLD,True,pais_com_iso3_valido_integravel,e,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,IT,sd,E,2010.0,2007,,,PSDMS3,IT,E,country_iso,IT,False,False,ITA,True,pais_com_iso3_valido_integravel,e,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,BR,pr,X,1999.0,,,,PSDMS3,BR,X,country_iso,BR,False,False,BRA,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,MD,,K,1994.0,,,,PSDMS3,MD,K,country_iso,MD,False,False,MDA,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,US,nj,X,2001.0,1999,,,PSDMS3,US,X,country_iso,US,False,False,USA,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,ID,jv,X,1996.0,,,,PSDMS3,ID,X,country_iso,ID,False,False,IDN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,PT,md,E,1994.0,,,,PSDMS3,PT,E,country_iso,PT,False,False,PRT,True,pais_com_iso3_valido_integravel,e,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,KE,,X,2004.0,,,,PSDMS3,KE,X,country_iso,KE,False,False,KEN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,CN,yn,X,2009.0,,,,PSDMS3,CN,X,country_iso,CN,False,False,CHN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,CM,,A,2005.0,,,,PSDMS3,CM,A,country_iso,CM,False,False,CMR,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,MW,,A,2008.0,,,,PSDMS3,MW,A,country_iso,MW,False,False,MWI,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,ZA,,X,1996.0,,,,PSDMS3,ZA,X,country_iso,ZA,False,False,ZAF,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,US,ny,C,2003.0,,,,PSDMS3,US,C,country_iso,US,False,False,USA,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,HR,,H,1996.0,,,,PSDMS3,HR,H,country_iso,HR,False,False,HRV,True,pais_com_iso3_valido_integravel,h,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,PG,,X,1999.0,,,,PSDMS3,PG,X,country_iso,PG,False,False,PNG,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,AR,,X,1996.0,,,,PSDMS3,AR,X,country_iso,AR,False,False,ARG,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,IN,mn,X,1999.0,,,,PSDMS3,IN,X,country_iso,IN,False,False,IND,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,LB,,X,2004.0,,,,PSDMS3,LB,X,country_iso,LB,False,False,LBN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,PH,,X,1996.0,,,,PSDMS3,PH,X,country_iso,PH,False,False,PHL,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,MX,,X,2012.0,,,,PSDMS3,MX,X,country_iso,MX,False,False,MEX,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,BD,,X,1999.0,,,,PSDMS3,BD,X,country_iso,BD,False,False,BGD,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,BY,,K,1994.0,,,,PSDMS3,BY,K,country_iso,BY,False,False,BLR,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,GP,,X,1999.0,,,,PSDMS3,GP,X,country_iso,GP,False,False,GLP,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,CO,,X,1999.0,,,,PSDMS3,CO,X,country_iso,CO,False,False,COL,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,GR,ct,D,1994.0,,,,PSDMS3,GR,D,country_iso,GR,False,False,GRC,True,pais_com_iso3_valido_integravel,d,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,AU,nw,X,1999.0,,,,PSDMS3,AU,X,country_iso,AU,False,False,AUS,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,TW,,X,2015.0,,,,PSDMS3,TW,X,country_iso,TW,False,False,TWN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,NP,,X,1996.0,,,,PSDMS3,NP,X,country_iso,NP,False,False,NPL,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,CR,,X,1996.0,,,,PSDMS3,CR,X,country_iso,CR,False,False,CRI,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,ET,,X,2006.0,,,,PSDMS3,ET,X,country_iso,ET,False,False,ETH,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,EG,,X,1992.0,,,,PSDMS3,EG,X,country_iso,EG,False,False,EGY,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,ZM,,X,1996.0,,,,PSDMS3,ZM,X,country_iso,ZM,False,False,ZMB,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,US,pa,B,2002.0,1999,,,PSDMS3,US,B,country_iso,US,False,False,USA,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,KR,,X,2007.0,,,,PSDMS3,KR,X,country_iso,KR,False,False,KOR,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,BI,,X,1987.0,,,,PSDMS3,BI,X,country_iso,BI,False,False,BDI,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,BO,,X,1999.0,,,,PSDMS3,BO,X,country_iso,BO,False,False,BOL,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,DZ,,D,1992.0,,,,PSDMS3,DZ,D,country_iso,DZ,False,False,DZA,True,pais_com_iso3_valido_integravel,d,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,MU,,X,2008.0,2005,,,PSDMS3,MU,X,country_iso,MU,False,False,MUS,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,EE,,H,2000.0,,,,PSDMS3,EE,H,country_iso,EE,False,False,EST,True,pais_com_iso3_valido_integravel,h,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,PE,,X,1996.0,,,,PSDMS3,PE,X,country_iso,PE,False,False,PER,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,LY,,X,1992.0,,,,PSDMS3,LY,X,country_iso,LY,False,False,LBY,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,CN,,B,2009.0,,,,PSDMS3,CN,B,country_iso,CN,False,False,CHN,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,ID,,B,1996.0,,,,PSDMS3,ID,B,country_iso,ID,False,False,IDN,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,JP,,B,1996.0,,,,PSDMS3,JP,B,country_iso,JP,False,False,JPN,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,ES,ci,D,2011.0,,,,PSDMS3,ES,D,country_iso,ES,False,False,ESP,True,pais_com_iso3_valido_integravel,d,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,UY,,X,2011.0,,,,PSDMS3,UY,X,country_iso,UY,False,False,URY,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,IR,,X,2013.0,1984,,,PSDMS3,IR,X,country_iso,IR,False,False,IRN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,GF,,X,2014.0,,,,PSDMS3,GF,X,country_iso,GF,False,False,GUF,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,LV,,H,2014.0,,,,PSDMS3,LV,H,country_iso,LV,False,False,LVA,True,pais_com_iso3_valido_integravel,h,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,NC,,B,2015.0,2015,,,PSDMS3,NC,B,country_iso,NC,False,False,NCL,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,NL,,B,2018.0,1992,,,PSDMS3,NL,B,country_iso,NL,False,False,NLD,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,ES,,C,2016.0,1996,,,PSDMS3,ES,C,country_iso,ES,False,False,ESP,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,SI,,E,2017.0,,,,PSDMS3,SI,E,country_iso,SI,False,False,SVN,True,pais_com_iso3_valido_integravel,e,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,BE,,C,2017.0,1992,,,PSDMS3,BE,C,country_iso,BE,False,False,BEL,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,CZ,,T,2018.0,2010,,,PSDMS3,CZ,T,country_iso,CZ,False,False,CZE,True,pais_com_iso3_valido_integravel,t,transient,0.5
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,GR,,C,2019.0,,,,PSDMS3,GR,C,country_iso,GR,False,False,GRC,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,SE,,E,2019.0,1973,,,PSDMS3,SE,E,country_iso,SE,False,False,SWE,True,pais_com_iso3_valido_integravel,e,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,RU,,D,2019.0,,,,PSDMS3,RU,D,country_iso,RU,False,False,RUS,True,pais_com_iso3_valido_integravel,d,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,RU,cr,K,2019.0,,,,PSDMS3,RU,K,country_iso,RU,False,False,RUS,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,GE,,B,2014.0,,,,PSDMS3,GE,B,country_iso,GE,False,False,GEO,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,PT,,D,2012.0,,,,PSDMS3,PT,D,country_iso,PT,False,False,PRT,True,pais_com_iso3_valido_integravel,d,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,CA,,T,2020.0,,,,PSDMS3,CA,T,country_iso,CA,False,False,CAN,True,pais_com_iso3_valido_integravel,t,transient,0.5
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,GT,,B,2005.0,,,,PSDMS3,GT,B,country_iso,GT,False,False,GTM,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,VE,,X,2000.0,,,,PSDMS3,VE,X,country_iso,VE,False,False,VEN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,FI,,H,2016.0,,,,PSDMS3,FI,H,country_iso,FI,False,False,FIN,True,pais_com_iso3_valido_integravel,h,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,FR,,C,2014.0,,,,PSDMS3,FR,C,country_iso,FR,False,False,FRA,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,IL,,E,1995.0,197*,197*,,PSDMS3,IL,E,country_iso,IL,False,False,ISR,True,pais_com_iso3_valido_integravel,e,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,IE,,E,2008.0,,,,PSDMS3,IE,E,country_iso,IE,False,False,IRL,True,pais_com_iso3_valido_integravel,e,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,LT,,H,2015.0,,,,PSDMS3,LT,H,country_iso,LT,False,False,LTU,True,pais_com_iso3_valido_integravel,h,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,CL,,A,1998.0,198*,,,PSDMS3,CL,A,country_iso,CL,False,False,CHL,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,SK,,C,2004.0,,,,PSDMS3,SK,C,country_iso,SK,False,False,SVK,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,RE,,B,1998.0,,,,PSDMS3,RE,B,country_iso,RE,False,False,REU,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,SY,,K,1998.0,,,,PSDMS3,SY,K,country_iso,SY,False,False,SYR,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,CY,,D,1995.0,1955,,,PSDMS3,CY,D,country_iso,CY,False,False,CYP,True,pais_com_iso3_valido_integravel,d,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,RS,,X,1995.0,,,,PSDMS3,RS,X,country_iso,RS,False,False,SRB,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,PK,,B,1997.0,,,,PSDMS3,PK,B,country_iso,PK,False,False,PAK,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,HU,,C,2001.0,,,,PSDMS3,HU,C,country_iso,HU,False,False,HUN,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,BG,,D,1995.0,1944,,,PSDMS3,BG,D,country_iso,BG,False,False,BGR,True,pais_com_iso3_valido_integravel,d,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,RO,,C,2011.0,,,,PSDMS3,RO,C,country_iso,RO,False,False,ROU,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,TN,,D,1995.0,,,,PSDMS3,TN,D,country_iso,TN,False,False,TUN,True,pais_com_iso3_valido_integravel,d,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,LK,,B,1997.0,,,,PSDMS3,LK,B,country_iso,LK,False,False,LKA,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,UA,,D,1995.0,1963,,,PSDMS3,UA,D,country_iso,UA,False,False,UKR,True,pais_com_iso3_valido_integravel,d,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,NO,,H,1997.0,,,,PSDMS3,NO,H,country_iso,NO,False,False,NOR,True,pais_com_iso3_valido_integravel,h,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,MA,,D,1997.0,,,,PSDMS3,MA,D,country_iso,MA,False,False,MAR,True,pais_com_iso3_valido_integravel,d,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,JP,ks,X,1997.0,,,,PSDMS3,JP,X,country_iso,JP,False,False,JPN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,TR,,C,2007.0,1995,,,PSDMS3,TR,C,country_iso,TR,False,False,TUR,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,GB,en,T,2012.0,,,,PSDMS3,GB,T,country_iso,GB,False,False,GBR,True,pais_com_iso3_valido_integravel,t,transient,0.5
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,GB,sc,H,2012.0,,,,PSDMS3,GB,H,country_iso,GB,False,False,GBR,True,pais_com_iso3_valido_integravel,h,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,DK,,F,2013.0,,,,PSDMS3,DK,F,country_iso,DK,False,False,DNK,True,pais_com_iso3_valido_integravel,f,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,PL,,C,2014.0,,,,PSDMS3,PL,C,country_iso,PL,False,False,POL,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,AT,,E,2015.0,1995,2015,,PSDMS3,AT,E,country_iso,AT,False,False,AUT,True,pais_com_iso3_valido_integravel,e,absent,0.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,DE,,C,2012.0,1996,,,PSDMS3,DE,C,country_iso,DE,False,False,DEU,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:10:25.476026,/taxons/taxon/PSDMS3/distribution,PSDMS3,distribution,CH,,F,1997.0,,,,PSDMS3,CH,F,country_iso,CH,False,False,CHE,True,pais_com_iso3_valido_integravel,f,absent,0.0
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,IR,,B,2008.0,,,,PSTVD0,IR,B,country_iso,IR,False,False,IRN,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,CA,pe,E,2003.0,,,,PSTVD0,CA,E,country_iso,CA,False,False,CAN,True,pais_com_iso3_valido_integravel,e,absent,0.0
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,DK,,K,2009.0,,,,PSTVD0,DK,K,country_iso,DK,False,False,DNK,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,US,ks,J,2013.0,,,,PSTVD0,US,J,country_iso,US,False,False,USA,True,pais_com_iso3_valido_integravel,j,absent,0.0
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,SK,,F,1994.0,,,,PSTVD0,SK,F,country_iso,SK,False,False,SVK,True,pais_com_iso3_valido_integravel,f,absent,0.0
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,CR,,X,2000.0,1997,,,PSTVD0,CR,X,country_iso,CR,False,False,CRI,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,US,mi,E,2013.0,,,,PSTVD0,US,E,country_iso,US,False,False,USA,True,pais_com_iso3_valido_integravel,e,absent,0.0
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,JP,hk,E,2025.0,,2024,,PSTVD0,JP,E,country_iso,JP,False,False,JPN,True,pais_com_iso3_valido_integravel,e,absent,0.0
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,IN,mh,X,1994.0,,,,PSTVD0,IN,X,country_iso,IN,False,False,IND,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,CU,,K,1994.0,,,,PSTVD0,CU,K,country_iso,CU,False,False,CUB,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,HU,,T,2013.0,2013,,,PSTVD0,HU,T,country_iso,HU,False,False,HUN,True,pais_com_iso3_valido_integravel,t,transient,0.5
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,PT,,K,,,,,PSTVD0,PT,K,country_iso,PT,False,False,PRT,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,NG,,X,1994.0,,,,PSTVD0,NG,X,country_iso,NG,False,False,NGA,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,CN,js,X,1994.0,,,,PSTVD0,CN,X,country_iso,CN,False,False,CHN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,EG,,X,2009.0,,,,PSTVD0,EG,X,country_iso,EG,False,False,EGY,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,BR,,K,1992.0,,,,PSTVD0,BR,K,country_iso,BR,False,False,BRA,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,IN,,C,1992.0,,,,PSTVD0,IN,C,country_iso,IN,False,False,IND,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,DE,,C,2011.0,198*,,,PSTVD0,DE,C,country_iso,DE,False,False,DEU,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,GB,en,T,2011.0,2003,,,PSTVD0,GB,T,country_iso,GB,False,False,GBR,True,pais_com_iso3_valido_integravel,t,transient,0.5
2026-05-06T14:10:26.575222,/taxons/taxon/PSTVD0/distribution,PSTVD0,distribution,GB,sc,F,1996.0,,,,PSTVD0,GB,F,country_iso,GB,False,False,GBR,True,pais_com_iso3_valido_integravel,f,absent,0.0
